user_id,interests,num_enrolled,num_rated,enrolled_course_indices,enrolled_course_names,ratings
penny_dev_309,general|(software|(computer,8,5,1296|2919|3240|377|1618|3298|2410|3512,"Privacy in Europe|GIS Data Formats, Design and Quality|Understanding Clinical Research: Behind the Statistics|Calculating Descriptive Statistics in R|Exploring and Producing Data for Business Decision Making|Inferential Statistics|Java Programming: Arrays, Lists, and Structured Data|Mining Data to Extract and Visualize Insights in Python",3298:3|377:4|2410:3|1618:5|3512:4
bella_edu_310,networks|language,20,8,2513|1634|1803|3067|259|604|962|2129|1230|2408|999|2379|3457|2517|2741|3320|2114|1328|1943|815,"Getting Started with Google Classroom|ELL Success in the Content Classroom: Capstone Project|Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning|Essential Google Cloud Infrastructure: Foundation|Doing Clinical Research: Biostatistics with the Wolfram Language|Introduction to Research for Essay Writing|AI Workflow: Machine Learning, Visual Recognition and NLP|Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course)|Tweet Emotion Recognition with TensorFlow|Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course)|Building Deep Learning Models with TensorFlow|Everyday Chinese Medicine|Scholarly Communication|Customising your models with TensorFlow 2|Perform Sentiment Analysis with scikit-learn|Chinese Politics Part 1 � China and Political Science|Testing for Web Accessibility With Accessibility Insights|Teach English Now! Second Language Listening, Speaking, and Pronunciation|An Introduction to Practical Deep Learning|Sequence Models for Time Series and Natural Language Processing",2379:5|2517:5|3320:4|962:5|1634:3|3067:3|1943:4|2513:4
uma_hub_311,training|health,6,3,3131|2029|2032|1777|699|428,Systems Thinking In Public Health|Global Disease Masterclass: Non-communicable Diseases|Powerful Tools for Teaching and Learning: Web 2.0 Tools|Cloud Systems Software|Disease Screening in Public Health|Introduction to Human Behavioral Genetics,2029:4|2032:5|1777:5
tom_labs_312,virtual|materials,11,6,3134|2191|818|301|1556|2193|958|3057|1135|1947|774,Aboriginal Worldviews and Education|Semiconductor Physics|Chinese for HSK 3 PART I|VR and 360 Video Production|Materials in Oral Health|Systems and Application Security|Google Cloud Fundamentals for Azure Professionals: Core Infrastructure|Requirements Writing|Materials Science: 10 Things Every Engineer Should Know|Check Point Jump Start: Network Security|Material Behavior,3134:3|3057:4|818:5|1947:4|2193:5|1556:4
yuki_edu_313,security|totient,16,9,43|2935|919|1425|2364|1409|3352|1193|1191|1049|1527|1234|1486|980|302|491,"Introduction to Cybersecurity Tools & Cyber Attacks|Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations|Introduction to Complex Analysis|Introduction to Business Analysis Using Spreadsheets: Basics|Mastering Software Development in R Capstone|Getting Started with Google Sheets|Cloud Computing Security|Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization|Using Shiny to Plot Differential Gene Expression|Cybersecurity Roles, Processes & Operating System Security|Palo Alto Networks Cybersecurity Essentials I|Transformation of the Global Food System|Python for Genomic Data Science|Using TensorFlow with Amazon Sagemaker|RPA Lifecycle: Development and Testing|Palo Alto Networks Academy Cybersecurity Foundation",1234:5|919:5|1191:4|1049:4|302:5|980:5|3352:5|1486:5|2364:5
grace_ml_314,management|cost|neural,8,5,1366|972|3137|1265|1978|2115|1446|2699,Finding bibliography metrics using the Crossref API|Entrepreneurial Strategic Management|Portfolio Selection and Risk Management|Introduction to Cloud Computing|Budgeting and Scheduling Projects|Natural Language Processing in TensorFlow|Strategic Sourcing|The Impact of Technology,1265:3|972:5|2699:5|1978:4|2115:5
diana_labs_315,electronics|linear|mathematical,12,4,2873|679|669|2997|2716|692|755|960|662|513|530|2565,Converter Control|Ideal Gases|Mining Quality Prediction Using Machine & Deep Learning|Applying Data Structures to Manipulate Cleansed UN Data|Interventions and Calibration|Achieving Your Optimal Performance|Cyber-Physical Systems: Modeling and Simulation|Internet of Things: How did we get here?|Developing FPGA-accelerated cloud applications with SDAccel: Theory|Linear Circuits 1: DC Analysis|Mathematical Thinking in Computer Science|Approximation Algorithms,692:4|662:5|513:5|2565:4
zara_edu_316,flow|information|life-sciences,17,11,612|1393|1090|2602|1556|2841|360|426|2021|2459|1352|905|3155|2760|2384|2123|2082,"Computational Neuroscience|Leadership in Interprofessional Informatics|Financial Accounting Fundamentals|From Disease to Genes and Back|Materials in Oral Health|Communicating Data Science Results|Sampling People, Networks and Records|Hearing Loss in Children|The Business of Cybersecurity Capstone|Protecting Public Health in a Changing Climate:  A Primer for City, Local, and Regional Action|Integrated Analysis in Systems Biology|Communicating Climate Change and Health|Health in Complex Humanitarian Emergencies|MRI Fundamentals|Application of Health Equity Research Methods for Practice and Policy|Experimental Methods in Systems Biology|Finance for Non-Finance Professionals",1556:5|612:5|2459:4|905:5|2021:4|1393:4|2384:5|360:5|2123:5|1090:4|2602:4
dave_pro_317,finance,8,6,1090|289|3434|2118|3137|3153|1190|668,Financial Accounting Fundamentals|African cities : An Introduction to Urban Planning|Bonds & Stocks|Building Candlestick Charts with Google Sheets|Portfolio Selection and Risk Management|Digital Competition in Financial Services|FinTech Security and Regulation (RegTech)|How to finance your venture ?,289:3|1090:5|2118:4|3434:4|668:5|3153:4
aiden_labs_318,product|music,14,6,10|3233|2551|1056|3172|3335|3337|1450|2007|1027|2698|1984|2251|1638,"Agile Projects:  Developing Tasks with Taiga|A Guide to Healthcare Innovation: Principles and Practice|Fundamentals of Rehearsing Music Ensembles|Lighting, Reflection, and Post Processing Effects|API Development on Google Cloud's Apigee API Platform|Music Business Foundations|The Marketing Plan|The Music of the Beatles|Agile Analytics|An Introduction to the U.S. Food System: Perspectives from Public Health|The Beauty of Kunqu Opera|Arranging for Songwriters|Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics|Digital Product Management: Modern Fundamentals",10:4|2007:4|1638:5|2251:3|2698:3|2551:3
tom_biz_319,music-and-art|design-and-product,16,8,1984|323|934|677|2833|470|1829|763|1840|1246|1655|155|2152|631|3508|967,"Arranging for Songwriters|The Development of Mobile Health Monitoring Systems|Agile Meets Design Thinking|UX (User Experience) Capstone|How to Make Image Editing Selections in GIMP|The Art of Music Production|3D Models for Virtual Reality|The American South: Its Stories, Music, and Art|Online Games: Literature, New Media, and Narrative|Fundamentals of Music Theory|Sharpened Visions: A Poetry Workshop|User Experience Responsive Hero in XD for Beginners|UX and Interface Design for Embedded Systems|Capstone: Create your own professional journalistic portfolio|Pixel Art for Video Games|Building Your Career in Music: Developing A Brand and Funding Your Music",2152:5|323:4|1246:5|967:4|631:5|2833:5|934:5|677:5
bella_edu_320,resource|deep|natural,10,6,3036|1553|803|3230|1357|2792|694|853|2500|1496,"Sharing Cities: Governance and Urban Sustainability|Leading for Equity, Diversity and Inclusion in Higher Education|Understanding Your Google Cloud Platform (GCP) Costs|Machine Learning for All|Ubiquitous Learning and Instructional Technologies|The Worldview of Thomas Berry:  The Flourishing of the Earth Community|Global Health and Humanitarianism|Capstone Project: Business Technology Management|Energy, Environment, and Everyday Life|Introduction to Sustainability",2500:5|2792:4|694:4|3036:4|853:4|1553:4
jack_ai_321,business,15,9,2482|3034|1195|1864|2733|2526|3236|145|2877|2637|3311|2481|1118|441|2278,Data Visualization with Tableau Project|Branding and Customer Experience|Entrepreneurship Capstone|Foundations of Business Strategy|Use Canva to Create Social Media Marketing Designs|Evaluating Problems|Effective Communication Capstone Project|The fundamentals of hotel distribution|International Business Capstone|Entrepreneurship Strategy: From Ideation to Exit|Agile Projects: Defining Epics and Mapping Value with Taiga|FinTech Disruptive Innovation: Implications for Society|N�tzliches Feedback geben (Giving Helpful Feedback)|Essentials of Corporate Finance Capstone|Strategic management: Be competitive,2481:5|2637:4|1118:3|3311:4|3034:3|441:4|3236:3|2877:4|1195:5
luna_labs_322,investment,5,2,896|1002|3137|2969|352,Biases and Portfolio Selection|Mergers and Acquisitions � The Relentless Pursuit of Synergy|Portfolio Selection and Risk Management|Personal & Family Financial Planning|Corporate Finance I: Measuring and Promoting Value Creation,352:4|896:3
eli_ml_323,critical|language-learning,16,6,1327|61|1965|2279|381|1508|1577|1830|2268|2928|3152|795|1514|1097|1048|2700,"Teach English Now! Second Language Listening, Speaking, and Pronunciation|Lesson | Telephone Language|Tricky English Grammar|Understanding Research Methods|Big History: Connecting Knowledge|Teaching EFL/ESL Reading: A Task Based Approach|English for Teaching Purposes|Teach English Now! Teaching Language Online|Modern Robotics, Course 6:  Capstone Project, Mobile Manipulation|Business Russian Communication. Part 2|The Kennedy Half Century|Writing your World: Finding yourself in the academic space|Grammar and Punctuation|Project: Writing a Research Paper|Moralities of Everyday Life|Lesson | Organize Your Pitch",1327:4|1965:3|61:5|1508:5|795:5|1577:5
alice_dev_324,leadership|software,7,4,703|876|1710|3058|2769|441|367,Infonomics II: Business Information Management and Measurement|Intro to International Marketing|Architecting Smart IoT Devices|Managerial Accounting: Tools for Facilitating and Guiding Business Decisions|Linux Server Management and Security|Essentials of Corporate Finance Capstone|Women in Leadership: Inspiring Positive Change,703:5|876:5|1710:5|441:4
cam_ml_325,computer-security-and-networks|evaluation|investment,13,5,2343|1479|2745|75|738|1798|1597|315|3273|166|3124|2617|1494,Fundamentals of Reinforcement Learning|Data Science Methodology|Competitive Strategy and Organization Design Project|Animals and Institutions|Cloud Computing Project|Accounting Analysis I: Measurement and Disclosure of Assets|New Venture Finance: Startup Funding for Entrepreneurs|Evaluating Designs with Users|Game Developers and Esports Organizations|Subsistence Marketplaces|Curanderismo: Traditional Healing of the Body|Impute Data to Forecast Demand in Google Sheets|Cryptography and Information Theory,2343:4|3124:3|75:4|315:5|1597:5
umar_pro_326,cloud-computing|i-deas|marketing,16,9,3099|3292|1832|3409|532|1103|2552|2243|803|1195|436|879|1550|1968|253|2428,Hybrid Cloud Infrastructure Foundations with Anthos|Essential Google Cloud Infrastructure: Foundation|Getting Started in Google Analytics|Positioning: What you need for a successful Marketing Strategy|Tableau Public for Project Management and Beyond|The Business of Product Management I|Develop a Company Website with Wix|Academic Discussions in English|Understanding Your Google Cloud Platform (GCP) Costs|Entrepreneurship Capstone|Digital Media and Marketing Principles|Docker Essentials & Building a Containerized Web Application|International Entertainment and Sports Marketing|Create and Design Digital Products using Canva|Advanced Search Engine Optimization Strategies|Business Implications of AI: Full course,3409:4|879:5|3292:4|2428:3|3099:5|2243:4|1832:4|532:2|253:4
vera_dev_327,public|science,17,11,3504|1769|1644|668|619|2785|2656|1876|1165|2845|2392|1804|791|2284|63|918|28,"Copyright Law in the Music Business|Introduction to the Nonprofit Sector, Nonprofit Organizations, Nonprofit Leadership and Governance|Executive Data Science Capstone|How to finance your venture ?|Climate Adaptation for Human Health|Systems Biology and Biotechnology Capstone|Storytelling and influencing: Communicate with impact|Construct Stock Market Indices|Global Health at the Human-Animal-Ecosystem Interface|Intermediate Pandas Python Library for Data Science|Doing Business in Russia|Wine Tasting: Sensory Techniques for Wine Analysis|Essential Epidemiologic Tools for Public Health Practice|Presentation skills:  Effective Presentation Delivery|Privacy in the USA|Stock Analysis:  Create a Buy Signal Filter using R and the Quantmod Package|Philosophy, Science and Religion: Philosophy and Religion",668:4|1876:5|1769:5|3504:4|2284:3|2845:5|619:5|28:4|63:4|1165:5|1644:4
sam_xyz_328,listening|beginner,20,15,1425|3348|1100|780|1480|3312|318|772|855|1582|2169|641|46|3244|2271|2045|1593|91|808|1227,Introduction to Business Analysis Using Spreadsheets: Basics|Blockchain in Financial Services: Strategic Action Plan|The Merkle Tree and Cryptocurrencies|ADHD: Everyday Strategies for Elementary Students|Data Science Methodology|Advanced Trading Algorithms|Use Commands and Create a Remote Git Repository|Plots (Graphics) for Data Science|Supply Chain Sourcing|Initiating and Planning Projects|Social Science Approaches to the Study of Chinese Society Part 1|Stalin and Stalinism in Russian History|Foundations of Objective-C App Development|Introduction to Docker : The Basics|Moving to the Cloud|Predict Sales and Forecast Trends in Google Sheets|Financing and Initiating Major Engineering Projects|Control physics with C# in Unity|What is Palliative Care?|Build a Persistent Storage App in Android Studio,3312:5|1425:4|641:3|2045:3|808:4|772:5|3244:4|780:5|2271:5|3348:4|1593:4|1582:4|1480:3|318:4|2169:5
